unix_s,iso,current_a,current_note,t1_freezer_f,t2_fridge_f,res1_ohm,res2_ohm,fault,relay_cmd,current_stale,compressor_on
1785719062.050,2026-08-02T21:04:22.049,0.933,,-5.803,37.535,917.66,1012.01,0,1,0,1
1785719063.050,2026-08-02T21:04:23.049,0.933,,-6.283,37.474,916.61,1011.88,0,1,0,1
1785719064.050,2026-08-02T21:04:24.049,0.938,,-6.463,37.474,916.22,1011.88,0,1,0,1
1785719065.050,2026-08-02T21:04:25.049,0.930,,-6.043,37.837,917.14,1012.67,0,1,0,1
1785719066.050,2026-08-02T21:04:26.049,0.932,,-6.643,37.474,915.82,1011.88,0,1,0,1
1785719067.050,2026-08-02T21:04:27.049,0.939,,-6.523,37.535,916.09,1012.01,0,1,0,1
1785719068.050,2026-08-02T21:04:28.049,0.941,,-6.523,37.535,916.09,1012.01,0,1,0,1
1785719069.050,2026-08-02T21:04:29.049,0.947,,-5.803,37.414,917.66,1011.75,0,1,0,1
1785719070.050,2026-08-02T21:04:30.049,0.928,,-5.743,37.777,917.79,1012.54,0,1,0,1
1785719071.050,2026-08-02T21:04:31.049,0.936,,-6.223,37.595,916.74,1012.14,0,1,0,1
1785719072.050,2026-08-02T21:04:32.049,0.942,,-6.343,37.414,916.48,1011.75,0,1,0,1
1785719073.050,2026-08-02T21:04:33.049,0.931,,-5.923,37.656,917.40,1012.27,0,1,0,1
1785719074.050,2026-08-02T21:04:34.049,0.943,,-5.923,37.777,917.40,1012.54,0,1,0,1
1785719075.050,2026-08-02T21:04:35.049,0.931,,-6.403,37.716,916.35,1012.41,0,1,0,1
1785719076.050,2026-08-02T21:04:36.049,0.927,,-6.523,37.595,916.09,1012.14,0,1,0,1
1785719077.050,2026-08-02T21:04:37.049,0.938,,-5.803,37.474,917.66,1011.88,0,1,0,1
1785719078.050,2026-08-02T21:04:38.049,0.927,,-6.403,37.414,916.35,1011.75,0,1,0,1
1785719079.050,2026-08-02T21:04:39.049,0.919,,-6.343,37.656,916.48,1012.27,0,1,0,1
1785719080.050,2026-08-02T21:04:40.049,0.923,,-6.343,37.656,916.48,1012.27,0,1,0,1
1785719081.050,2026-08-02T21:04:41.049,0.925,,-5.923,37.595,917.40,1012.14,0,1,0,1
1785719082.050,2026-08-02T21:04:42.049,0.920,,-6.403,37.535,916.35,1012.01,0,1,0,1
1785719083.050,2026-08-02T21:04:43.049,0.932,,-6.043,37.414,917.14,1011.75,0,1,0,1
1785719084.050,2026-08-02T21:04:44.049,0.929,,-5.803,37.595,917.66,1012.14,0,1,0,1
1785719085.050,2026-08-02T21:04:45.049,0.933,,-5.803,37.595,917.66,1012.14,0,1,0,1
1785719086.050,2026-08-02T21:04:46.049,0.925,,-6.523,37.535,916.09,1012.01,0,1,0,1
1785719087.050,2026-08-02T21:04:47.049,0.927,,-6.403,37.414,916.35,1011.75,0,1,0,1
1785719088.050,2026-08-02T21:04:48.049,0.933,,-5.923,37.474,917.40,1011.88,0,1,0,1
1785719089.050,2026-08-02T21:04:49.049,0.918,,-6.103,37.535,917.00,1012.01,0,1,0,1
1785719090.050,2026-08-02T21:04:50.049,0.936,,-6.103,37.535,917.00,1012.01,0,1,0,1
1785719091.050,2026-08-02T21:04:51.049,0.919,,-6.043,37.414,917.14,1011.75,0,1,0,1
1785719092.050,2026-08-02T21:04:52.049,0.941,,-6.043,37.414,917.14,1011.75,0,1,0,1
1785719093.050,2026-08-02T21:04:53.049,0.933,,-5.743,37.535,917.79,1012.01,0,1,0,1
1785719094.050,2026-08-02T21:04:54.049,0.939,,-6.283,37.716,916.61,1012.41,0,1,0,1
1785719095.050,2026-08-02T21:04:55.049,0.941,,-5.863,37.474,917.53,1011.88,0,1,0,1
1785719096.050,2026-08-02T21:04:56.049,0.931,,-5.683,37.474,917.92,1011.88,0,1,0,1
1785719097.050,2026-08-02T21:04:57.049,0.937,,-5.683,37.474,917.92,1011.88,0,1,0,1
1785719098.050,2026-08-02T21:04:58.049,0.949,,-6.403,37.656,916.35,1012.27,0,1,0,1
1785719099.050,2026-08-02T21:04:59.049,0.939,,-6.523,37.535,916.09,1012.01,0,1,0,1
1785719100.050,2026-08-02T21:05:00.049,0.922,,-5.923,37.656,917.40,1012.27,0,1,0,1
1785719101.050,2026-08-02T21:05:01.049,0.935,,-5.743,37.353,917.79,1011.62,0,1,0,1
1785719102.050,2026-08-02T21:05:02.049,0.940,,-6.523,37.414,916.09,1011.75,0,1,0,1
1785719103.050,2026-08-02T21:05:03.049,0.926,,-5.743,37.535,917.79,1012.01,0,1,0,1
1785719104.050,2026-08-02T21:05:04.049,0.931,,-5.743,37.535,917.79,1012.01,0,1,0,1
1785719105.050,2026-08-02T21:05:05.049,0.925,,-5.562,37.656,918.19,1012.27,0,1,0,1
1785719106.050,2026-08-02T21:05:06.049,0.929,,-6.223,37.535,916.74,1012.01,0,1,0,1
1785719107.050,2026-08-02T21:05:07.049,0.934,,-6.103,37.535,917.00,1012.01,0,1,0,1
1785719108.050,2026-08-02T21:05:08.049,0.938,,-5.983,37.535,917.27,1012.01,0,1,0,1
1785719109.050,2026-08-02T21:05:09.049,0.926,,-5.983,37.535,917.27,1012.01,0,1,0,1
1785719110.050,2026-08-02T21:05:10.049,0.925,,-6.343,37.293,916.48,1011.49,0,1,0,1
1785719111.050,2026-08-02T21:05:11.049,0.932,,-5.743,37.414,917.79,1011.75,0,1,0,1
1785719112.050,2026-08-02T21:05:12.049,0.929,,-6.163,37.474,916.87,1011.88,0,1,0,1
1785719113.050,2026-08-02T21:05:13.049,0.935,,-6.403,37.656,916.35,1012.27,0,1,0,1
1785719114.050,2026-08-02T21:05:14.049,0.934,,-6.403,37.656,916.35,1012.27,0,1,0,1
1785719115.050,2026-08-02T21:05:15.049,0.934,,-6.103,37.595,917.00,1012.14,0,1,0,1
1785719116.050,2026-08-02T21:05:16.049,0.941,,-5.923,37.353,917.40,1011.62,0,1,0,1
1785719117.050,2026-08-02T21:05:17.049,0.927,,-5.983,37.656,917.27,1012.27,0,1,0,1
1785719118.050,2026-08-02T21:05:18.049,0.935,,-5.743,37.716,917.79,1012.41,0,1,0,1
1785719119.050,2026-08-02T21:05:19.049,0.928,,-5.743,37.716,917.79,1012.41,0,1,0,1
1785719120.050,2026-08-02T21:05:20.049,0.914,,-5.743,37.595,917.79,1012.14,0,1,0,1
1785719121.050,2026-08-02T21:05:21.049,0.921,,-6.523,37.474,916.09,1011.88,0,1,0,1
1785719122.050,2026-08-02T21:05:22.049,0.919,,-6.343,37.595,916.48,1012.14,0,1,0,1
1785719123.050,2026-08-02T21:05:23.049,0.921,,-6.163,37.656,916.87,1012.27,0,1,0,1
1785719124.050,2026-08-02T21:05:24.049,0.922,,-5.743,37.656,917.79,1012.27,0,1,0,1
1785719125.050,2026-08-02T21:05:25.049,0.916,,-6.103,37.535,917.00,1012.01,0,1,0,1
1785719126.050,2026-08-02T21:05:26.049,0.919,,-6.163,37.353,916.87,1011.62,0,1,0,1
1785719127.050,2026-08-02T21:05:27.049,0.924,,-6.043,37.414,917.14,1011.75,0,1,0,1
1785719128.050,2026-08-02T21:05:28.049,0.929,,-5.983,37.656,917.27,1012.27,0,1,0,1
1785719129.050,2026-08-02T21:05:29.049,0.925,,-6.343,37.595,916.48,1012.14,0,1,0,1
1785719130.050,2026-08-02T21:05:30.049,0.924,,-6.463,37.474,916.22,1011.88,0,1,0,1
1785719131.050,2026-08-02T21:05:31.049,0.923,,-5.803,37.474,917.66,1011.88,0,1,0,1
1785719132.050,2026-08-02T21:05:32.049,0.929,,-5.743,37.414,917.79,1011.75,0,1,0,1
1785719133.050,2026-08-02T21:05:33.049,0.932,,-6.403,37.474,916.35,1011.88,0,1,0,1
1785719134.050,2026-08-02T21:05:34.049,0.938,,-6.223,37.474,916.74,1011.88,0,1,0,1
1785719135.050,2026-08-02T21:05:35.049,0.938,,-5.743,37.474,917.79,1011.88,0,1,0,1
1785719136.050,2026-08-02T21:05:36.049,0.934,,-6.463,37.474,916.22,1011.88,0,1,0,1
1785719137.050,2026-08-02T21:05:37.049,0.940,,-6.043,37.474,917.14,1011.88,0,1,0,1
1785719138.050,2026-08-02T21:05:38.049,0.936,,-6.043,37.474,917.14,1011.88,0,1,0,1
1785719139.050,2026-08-02T21:05:39.049,0.942,,-6.043,37.656,917.14,1012.27,0,1,0,1
1785719140.050,2026-08-02T21:05:40.049,0.930,,-6.403,37.414,916.35,1011.75,0,1,0,1
1785719141.050,2026-08-02T21:05:41.049,0.925,,-6.283,37.535,916.61,1012.01,0,1,0,1
1785719142.050,2026-08-02T21:05:42.049,0.928,,-5.983,37.595,917.27,1012.14,0,1,0,1
1785719143.050,2026-08-02T21:05:43.049,0.921,,-5.983,37.595,917.27,1012.14,0,1,0,1
1785719144.050,2026-08-02T21:05:44.049,0.925,,-6.403,37.716,916.35,1012.41,1,1,0,1
1785719145.050,2026-08-02T21:05:45.049,0.931,,-6.403,37.414,916.35,1011.75,0,1,0,1
1785719146.050,2026-08-02T21:05:46.049,0.926,,-6.223,37.353,916.74,1011.62,1,1,0,1
1785719147.050,2026-08-02T21:05:47.049,0.923,,-6.283,37.414,916.61,1011.75,0,1,0,1
1785719148.050,2026-08-02T21:05:48.049,0.930,,-6.283,37.414,916.61,1011.75,0,1,0,1
1785719149.050,2026-08-02T21:05:49.049,0.935,,-6.103,37.353,917.00,1011.62,0,1,0,1
1785719150.050,2026-08-02T21:05:50.049,0.932,,-6.103,37.353,917.00,1011.62,0,1,0,1
1785719151.050,2026-08-02T21:05:51.049,0.927,,-5.803,37.293,917.66,1011.49,0,1,0,1
1785719152.050,2026-08-02T21:05:52.049,0.929,,-6.103,37.535,917.00,1012.01,0,1,0,1
1785719153.050,2026-08-02T21:05:53.049,0.925,,-6.283,37.414,916.61,1011.75,0,1,0,1
1785719154.050,2026-08-02T21:05:54.049,0.944,,-5.683,37.414,917.92,1011.75,0,1,0,1
1785719155.050,2026-08-02T21:05:55.049,0.994,,-5.683,37.414,917.92,1011.75,0,1,0,1
1785719156.050,2026-08-02T21:05:56.049,1.002,,-6.463,37.414,916.22,1011.75,1,1,0,1
1785719157.050,2026-08-02T21:05:57.049,0.982,,-6.343,37.474,916.48,1011.88,0,1,0,1
1785719158.050,2026-08-02T21:05:58.049,0.967,,-6.163,37.595,916.87,1012.14,0,1,0,1
1785719159.050,2026-08-02T21:05:59.049,0.992,,-6.043,37.474,917.14,1011.88,0,1,0,1
1785719160.050,2026-08-02T21:06:00.049,0.982,,-6.403,37.595,916.35,1012.14,1,1,0,1
1785719161.050,2026-08-02T21:06:01.049,0.975,,-6.343,38.079,916.48,1013.19,1,1,0,1
1785719162.050,2026-08-02T21:06:02.049,0.966,,-6.283,38.200,916.61,1013.46,0,1,0,1
1785719163.050,2026-08-02T21:06:03.049,0.935,,-5.562,38.079,918.19,1013.19,0,1,0,1
1785719164.050,2026-08-02T21:06:04.049,0.924,,-6.343,38.805,916.48,1014.77,0,1,0,1
1785719165.050,2026-08-02T21:06:05.049,0.938,,-5.863,38.624,917.53,1014.37,0,1,0,1
1785719166.050,2026-08-02T21:06:06.049,0.907,,-5.863,38.987,917.53,1015.16,0,1,0,1
1785719167.050,2026-08-02T21:06:07.049,0.934,,-5.863,38.987,917.53,1015.16,0,1,0,1
1785719168.050,2026-08-02T21:06:08.049,0.926,,-6.163,39.410,916.87,1016.08,0,1,0,1
1785719169.050,2026-08-02T21:06:09.049,0.937,,-5.803,39.773,917.66,1016.87,0,1,0,1
1785719170.050,2026-08-02T21:06:10.049,0.921,,-5.683,39.894,917.92,1017.13,0,1,0,1
1785719171.050,2026-08-02T21:06:11.049,0.937,,-6.583,39.955,915.95,1017.26,0,1,0,1
1785719172.050,2026-08-02T21:06:12.049,0.931,,-6.583,39.955,915.95,1017.26,0,1,0,1
1785719173.050,2026-08-02T21:06:13.049,0.929,,-6.103,40.257,917.00,1017.92,0,1,0,1
1785719174.050,2026-08-02T21:06:14.049,0.934,,-5.923,40.318,917.40,1018.05,0,1,0,1
1785719175.050,2026-08-02T21:06:15.049,0.933,,-6.343,40.378,916.48,1018.18,0,1,0,1
1785719176.050,2026-08-02T21:06:16.049,0.947,,-6.463,40.439,916.22,1018.31,0,1,0,1
1785719177.050,2026-08-02T21:06:17.049,0.925,,-6.463,40.439,916.22,1018.31,0,1,0,1
1785719178.050,2026-08-02T21:06:18.049,0.925,,-5.863,40.499,917.53,1018.44,1,1,0,1
1785719179.050,2026-08-02T21:06:19.049,0.931,,-6.103,40.439,917.00,1018.31,0,1,0,1
1785719180.050,2026-08-02T21:06:20.049,0.926,,-6.463,40.620,916.22,1018.70,0,1,0,1
1785719181.050,2026-08-02T21:06:21.049,0.933,,-6.343,40.560,916.48,1018.57,0,1,0,1
1785719182.050,2026-08-02T21:06:22.049,0.935,,-6.163,40.439,916.87,1018.31,0,1,0,1
1785719183.050,2026-08-02T21:06:23.049,0.927,,-6.103,40.560,917.00,1018.57,0,1,0,1
1785719184.050,2026-08-02T21:06:24.049,0.937,,-6.103,40.560,917.00,1018.57,0,1,0,1
1785719185.050,2026-08-02T21:06:25.049,0.945,,-6.163,40.499,916.87,1018.44,0,1,0,1
1785719186.050,2026-08-02T21:06:26.049,0.945,,-5.622,40.439,918.05,1018.31,0,1,0,1
1785719187.050,2026-08-02T21:06:27.049,0.935,,-6.043,40.499,917.14,1018.44,0,1,0,1
1785719188.050,2026-08-02T21:06:28.049,0.937,,-6.463,40.439,916.22,1018.31,0,1,0,1
1785719189.050,2026-08-02T21:06:29.049,0.941,,-6.403,40.499,916.35,1018.44,0,1,0,1
1785719190.050,2026-08-02T21:06:30.049,0.930,,-5.923,40.257,917.40,1017.92,0,1,0,1
1785719191.050,2026-08-02T21:06:31.049,0.934,,-5.743,40.318,917.79,1018.05,0,1,0,1
1785719192.050,2026-08-02T21:06:32.049,0.950,,-6.403,40.378,916.35,1018.18,0,1,0,1
1785719193.050,2026-08-02T21:06:33.049,0.931,,-5.683,40.257,917.92,1017.92,0,1,0,1
1785719194.050,2026-08-02T21:06:34.049,0.934,,-6.163,40.197,916.87,1017.79,0,1,0,1
1785719195.050,2026-08-02T21:06:35.049,0.943,,-6.343,40.076,916.48,1017.52,0,1,0,1
1785719196.050,2026-08-02T21:06:36.049,0.928,,-6.343,40.076,916.48,1017.52,0,1,0,1
1785719197.050,2026-08-02T21:06:37.049,0.930,,-6.283,40.136,916.61,1017.65,0,1,0,1
1785719198.050,2026-08-02T21:06:38.049,0.936,,-5.622,40.076,918.05,1017.52,0,1,0,1
1785719199.050,2026-08-02T21:06:39.049,0.937,,-6.403,40.076,916.35,1017.52,0,1,0,1
1785719200.050,2026-08-02T21:06:40.049,0.933,,-6.103,40.076,917.00,1017.52,0,1,0,1
1785719201.050,2026-08-02T21:06:41.049,0.940,,-6.103,40.076,917.00,1017.52,0,1,0,1
1785719202.050,2026-08-02T21:06:42.049,0.944,,-5.983,39.773,917.27,1016.87,0,1,0,1
1785719203.050,2026-08-02T21:06:43.049,0.940,,-5.622,40.015,918.05,1017.39,0,1,0,1
1785719204.050,2026-08-02T21:06:44.049,0.942,,-6.403,39.955,916.35,1017.26,0,1,0,1
1785719205.050,2026-08-02T21:06:45.049,0.948,,-5.983,39.834,917.27,1017.00,0,1,0,1
1785719206.050,2026-08-02T21:06:46.049,0.953,,-5.983,39.834,917.27,1017.00,0,1,0,1
1785719207.050,2026-08-02T21:06:47.049,0.952,,-5.622,39.713,918.05,1016.74,0,1,0,1
1785719208.050,2026-08-02T21:06:48.049,0.937,,-6.223,39.592,916.74,1016.47,0,1,0,1
1785719209.050,2026-08-02T21:06:49.049,0.945,,-6.283,39.773,916.61,1016.87,0,1,0,1
1785719210.050,2026-08-02T21:06:50.049,0.947,,-5.743,39.713,917.79,1016.74,0,1,0,1
1785719211.050,2026-08-02T21:06:51.049,0.936,,-5.683,39.773,917.92,1016.87,0,1,0,1
1785719212.050,2026-08-02T21:06:52.049,0.943,,-6.163,39.773,916.87,1016.87,0,1,0,1
1785719213.050,2026-08-02T21:06:53.049,0.951,,-6.223,39.531,916.74,1016.34,0,1,0,1
1785719214.050,2026-08-02T21:06:54.049,0.953,,-5.923,39.531,917.40,1016.34,0,1,0,1
1785719215.050,2026-08-02T21:06:55.049,0.938,,-5.622,39.652,918.05,1016.60,0,1,0,1
1785719216.050,2026-08-02T21:06:56.049,0.943,,-6.223,39.531,916.74,1016.34,0,1,0,1
1785719217.050,2026-08-02T21:06:57.049,0.937,,-6.043,39.592,917.14,1016.47,0,1,0,1
1785719218.050,2026-08-02T21:06:58.049,0.948,,-5.683,39.350,917.92,1015.95,0,1,0,1
1785719219.050,2026-08-02T21:06:59.049,0.940,,-5.683,39.350,917.92,1015.95,0,1,0,1
1785719220.050,2026-08-02T21:07:00.049,0.952,,-5.863,39.350,917.53,1015.95,0,1,0,1
1785719221.050,2026-08-02T21:07:01.049,0.944,,-6.163,39.713,916.87,1016.74,0,1,0,1
1785719222.050,2026-08-02T21:07:02.049,0.945,,-5.863,39.289,917.53,1015.82,0,1,0,1
1785719223.050,2026-08-02T21:07:03.049,0.944,,-6.223,39.108,916.74,1015.42,0,1,0,1
1785719224.050,2026-08-02T21:07:04.049,0.950,,-6.163,39.168,916.87,1015.55,0,1,0,1
1785719225.050,2026-08-02T21:07:05.049,0.949,,-6.163,39.168,916.87,1015.55,0,1,0,1
1785719226.050,2026-08-02T21:07:06.049,0.946,,-5.622,39.471,918.05,1016.21,0,1,0,1
1785719227.050,2026-08-02T21:07:07.049,0.949,,-6.223,39.047,916.74,1015.29,0,1,0,1
1785719228.050,2026-08-02T21:07:08.049,0.954,,-5.923,39.410,917.40,1016.08,0,1,0,1
1785719229.050,2026-08-02T21:07:09.049,0.938,,-5.683,39.047,917.92,1015.29,0,1,0,1
1785719230.050,2026-08-02T21:07:10.049,0.951,,-5.683,39.047,917.92,1015.29,0,1,0,1
1785719231.050,2026-08-02T21:07:11.049,0.951,,-5.622,39.289,918.05,1015.82,0,1,0,1
1785719232.050,2026-08-02T21:07:12.049,0.943,,-6.283,39.168,916.61,1015.55,0,1,0,1
1785719233.050,2026-08-02T21:07:13.049,0.959,,-6.163,39.047,916.87,1015.29,0,1,0,1
1785719234.050,2026-08-02T21:07:14.049,0.944,,-5.923,38.987,917.40,1015.16,0,1,0,1
1785719235.050,2026-08-02T21:07:15.049,0.936,,-5.923,38.987,917.40,1015.16,0,1,0,1
1785719236.050,2026-08-02T21:07:16.049,0.942,,-6.163,39.168,916.87,1015.55,0,1,0,1
1785719237.050,2026-08-02T21:07:17.049,0.946,,-6.163,39.168,916.87,1015.55,0,1,0,1
1785719238.050,2026-08-02T21:07:18.049,0.950,,-5.743,38.987,917.79,1015.16,0,1,0,1
1785719239.050,2026-08-02T21:07:19.049,0.946,,-6.103,38.805,917.00,1014.77,0,1,0,1
1785719240.050,2026-08-02T21:07:20.049,0.957,,-6.463,38.926,916.22,1015.03,0,1,0,1
1785719241.050,2026-08-02T21:07:21.049,0.953,,-5.803,39.047,917.66,1015.29,0,1,0,1
1785719242.050,2026-08-02T21:07:22.049,0.952,,-5.803,39.047,917.66,1015.29,0,1,0,1
1785719243.050,2026-08-02T21:07:23.049,0.951,,-5.622,39.047,918.05,1015.29,0,1,0,1
1785719244.050,2026-08-02T21:07:24.049,0.954,,-6.043,38.684,917.14,1014.51,0,1,0,1
1785719245.050,2026-08-02T21:07:25.049,0.943,,-6.103,38.684,917.00,1014.51,0,1,0,1
1785719246.050,2026-08-02T21:07:26.049,0.959,,-5.683,39.047,917.92,1015.29,0,1,0,1
1785719247.050,2026-08-02T21:07:27.049,0.941,,-5.683,39.108,917.92,1015.42,0,1,0,1
1785719248.050,2026-08-02T21:07:28.049,0.948,,-6.283,38.684,916.61,1014.51,0,1,0,1
1785719249.050,2026-08-02T21:07:29.049,0.946,,-6.283,38.684,916.61,1014.51,0,1,0,1
1785719250.050,2026-08-02T21:07:30.049,0.945,,-5.983,38.563,917.27,1014.24,0,1,0,1
1785719251.050,2026-08-02T21:07:31.049,0.931,,-6.103,38.926,917.00,1015.03,0,1,0,1
1785719252.050,2026-08-02T21:07:32.049,0.942,,-6.163,38.805,916.87,1014.77,0,1,0,1
1785719253.050,2026-08-02T21:07:33.049,0.947,,-5.683,38.805,917.92,1014.77,0,1,0,1
1785719254.050,2026-08-02T21:07:34.049,0.938,,-5.683,38.805,917.92,1014.77,0,1,0,1
1785719255.050,2026-08-02T21:07:35.049,0.939,,-5.562,38.624,918.19,1014.37,0,1,0,1
1785719256.050,2026-08-02T21:07:36.049,0.937,,-5.442,38.442,918.45,1013.98,0,1,0,1
1785719257.050,2026-08-02T21:07:37.049,0.947,,-6.043,38.684,917.14,1014.51,0,1,0,1
1785719258.050,2026-08-02T21:07:38.049,0.932,,-5.803,38.866,917.66,1014.90,0,1,0,1
1785719259.050,2026-08-02T21:07:39.049,0.944,,-5.683,38.684,917.92,1014.51,0,1,0,1
1785719260.050,2026-08-02T21:07:40.049,0.948,,-6.043,38.624,917.14,1014.37,0,1,0,1
1785719261.050,2026-08-02T21:07:41.049,0.954,,-6.103,38.866,917.00,1014.90,0,1,0,1
1785719262.050,2026-08-02T21:07:42.049,0.953,,-5.803,38.926,917.66,1015.03,0,1,0,1
1785719263.050,2026-08-02T21:07:43.049,0.949,,-5.622,38.503,918.05,1014.11,0,1,0,1
1785719264.050,2026-08-02T21:07:44.049,0.943,,-6.103,38.503,917.00,1014.11,0,1,0,1
1785719265.050,2026-08-02T21:07:45.049,0.948,,-6.043,38.805,917.14,1014.77,0,1,0,1
1785719266.050,2026-08-02T21:07:46.049,0.955,,-6.043,38.805,917.14,1014.77,0,1,0,1
1785719267.050,2026-08-02T21:07:47.049,0.948,,-5.502,38.805,918.32,1014.77,0,1,0,1
1785719268.050,2026-08-02T21:07:48.049,0.949,,-6.043,38.503,917.14,1014.11,0,1,0,1
1785719269.050,2026-08-02T21:07:49.049,0.944,,-5.983,38.503,917.27,1014.11,0,1,0,1
1785719270.050,2026-08-02T21:07:50.049,0.961,,-5.562,38.805,918.19,1014.77,0,1,0,1
1785719271.050,2026-08-02T21:07:51.049,0.947,,-5.562,38.805,918.19,1014.77,0,1,0,1
1785719272.050,2026-08-02T21:07:52.049,0.958,,-6.163,38.563,916.87,1014.24,0,1,0,1
1785719273.050,2026-08-02T21:07:53.049,0.952,,-5.983,38.624,917.27,1014.37,0,1,0,1
1785719274.050,2026-08-02T21:07:54.049,0.946,,-5.923,38.624,917.40,1014.37,0,1,0,1
1785719275.050,2026-08-02T21:07:55.049,0.948,,-5.502,38.382,918.32,1013.85,0,1,0,1
1785719276.050,2026-08-02T21:07:56.049,0.945,,-5.442,38.624,918.45,1014.37,0,1,0,1
1785719277.050,2026-08-02T21:07:57.049,0.944,,-5.923,38.624,917.40,1014.37,0,1,0,1
1785719278.050,2026-08-02T21:07:58.049,0.945,,-5.923,38.624,917.40,1014.37,0,1,0,1
1785719279.050,2026-08-02T21:07:59.049,0.960,,-5.442,38.503,918.45,1014.11,0,1,0,1
1785719280.050,2026-08-02T21:08:00.049,0.953,,-5.322,38.442,918.71,1013.98,0,1,0,1
1785719281.050,2026-08-02T21:08:01.049,0.941,,-5.863,38.805,917.53,1014.77,0,1,0,1
1785719282.050,2026-08-02T21:08:02.049,0.950,,-5.562,38.624,918.19,1014.37,0,1,0,1
1785719283.050,2026-08-02T21:08:03.049,0.947,,-5.562,38.624,918.19,1014.37,0,1,0,1
1785719284.050,2026-08-02T21:08:04.049,0.955,,-5.683,38.442,917.92,1013.98,0,1,0,1
1785719285.050,2026-08-02T21:08:05.049,0.954,,-5.743,38.382,917.79,1013.85,0,1,0,1
1785719286.050,2026-08-02T21:08:06.049,0.948,,-5.983,38.745,917.27,1014.64,0,1,0,1
1785719287.050,2026-08-02T21:08:07.049,0.958,,-5.382,38.624,918.58,1014.37,0,1,0,1
1785719288.050,2026-08-02T21:08:08.049,0.945,,-5.382,38.624,918.58,1014.37,0,1,0,1
1785719289.050,2026-08-02T21:08:09.049,0.958,,-5.743,38.563,917.79,1014.24,0,1,0,1
1785719290.050,2026-08-02T21:08:10.049,0.959,,-5.983,38.261,917.27,1013.59,0,1,0,1
1785719291.050,2026-08-02T21:08:11.049,0.959,,-5.622,38.563,918.05,1014.24,0,1,0,1
1785719292.050,2026-08-02T21:08:12.049,0.965,,-6.223,38.503,916.74,1014.11,0,1,0,1
1785719293.050,2026-08-02T21:08:13.049,0.959,,-5.983,38.442,917.27,1013.98,0,1,0,1
1785719294.050,2026-08-02T21:08:14.049,0.965,,-5.743,38.321,917.79,1013.72,0,1,0,1
1785719295.050,2026-08-02T21:08:15.049,0.948,,-5.743,38.321,917.79,1013.72,0,1,0,1
1785719296.050,2026-08-02T21:08:16.049,0.960,,-5.382,38.624,918.58,1014.37,0,1,0,1
1785719297.050,2026-08-02T21:08:17.049,0.947,,-5.923,38.563,917.40,1014.24,0,1,0,1
1785719298.050,2026-08-02T21:08:18.049,0.949,,-5.803,38.382,917.66,1013.85,0,1,0,1
1785719299.050,2026-08-02T21:08:19.049,0.946,,-5.382,38.321,918.58,1013.72,0,1,0,1
1785719300.050,2026-08-02T21:08:20.049,0.944,,-5.382,38.321,918.58,1013.72,0,1,0,1
1785719301.050,2026-08-02T21:08:21.049,0.951,,-6.043,38.624,917.14,1014.37,0,1,0,1
1785719302.050,2026-08-02T21:08:22.049,0.951,,-5.863,38.503,917.53,1014.11,1,1,0,1
1785719303.050,2026-08-02T21:08:23.049,0.946,,-5.923,38.563,917.40,1014.24,0,1,0,1
1785719304.050,2026-08-02T21:08:24.049,0.954,,-5.322,38.140,918.71,1013.32,0,1,0,1
1785719305.050,2026-08-02T21:08:25.049,0.942,,-5.322,38.140,918.71,1013.32,0,1,0,1
1785719306.050,2026-08-02T21:08:26.049,0.953,,-6.103,38.745,917.00,1014.64,0,1,0,1
1785719307.050,2026-08-02T21:08:27.049,0.959,,-5.923,38.684,917.40,1014.51,0,1,0,1
1785719308.050,2026-08-02T21:08:28.049,0.953,,-5.502,38.503,918.32,1014.11,0,1,0,1
1785719309.050,2026-08-02T21:08:29.049,0.953,,-5.803,38.382,917.66,1013.85,0,1,0,1
1785719310.050,2026-08-02T21:08:30.049,0.958,,-5.863,38.503,917.53,1014.11,1,1,0,1
1785719311.050,2026-08-02T21:08:31.049,0.964,,-5.442,38.684,918.45,1014.51,0,1,0,1
1785719312.050,2026-08-02T21:08:32.049,0.961,,-5.442,38.684,918.45,1014.51,0,1,0,1
1785719313.050,2026-08-02T21:08:33.049,0.960,,-5.683,38.503,917.92,1014.11,0,1,0,1
1785719314.050,2026-08-02T21:08:34.049,0.963,,-5.923,38.261,917.40,1013.59,0,1,0,1
1785719315.050,2026-08-02T21:08:35.049,0.955,,-5.923,38.261,917.40,1013.59,0,1,0,1
1785719316.050,2026-08-02T21:08:36.049,0.947,,-5.562,38.684,918.19,1014.51,0,1,0,1
1785719317.050,2026-08-02T21:08:37.049,0.955,,-5.622,38.503,918.05,1014.11,0,1,0,1
1785719318.050,2026-08-02T21:08:38.049,0.948,,-5.923,38.382,917.40,1013.85,0,1,0,1
1785719319.050,2026-08-02T21:08:39.049,0.951,,-5.923,38.382,917.40,1013.85,0,1,0,1
1785719320.050,2026-08-02T21:08:40.049,0.947,,-5.442,38.261,918.45,1013.59,0,1,0,1
1785719321.050,2026-08-02T21:08:41.049,0.941,,-5.983,38.503,917.27,1014.11,0,1,0,1
1785719322.050,2026-08-02T21:08:42.049,0.939,,-5.743,38.563,917.79,1014.24,0,1,0,1
1785719323.050,2026-08-02T21:08:43.049,0.939,,-5.502,38.321,918.32,1013.72,0,1,0,1
